0,1.64,0,1.53,0,0,0,2.34,9.7,1.16,2.06,1.7,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0
0.63,0,0,0,0,0.75,0,1.56,2.2,0,0,0,0,0,0.63,0,0,0,0.66,0,0,0,0,1.77,0,0,0,5.29,0,0,0.65,0,0,0,0,0,0,-0.24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1.06,0,0,0,0,0,0,0,0,0,5.22,0,0,0,0,0,0,0,0,11.26
0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0.78,0,0,0,0,0,0,1.49,0,0,0,0,0,0.72,0,0,0
3.57,0,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,0,0,0,0,0,2.54,0,0,0,1.78,0,1.78,0,0,0.62,0
3.22,1.72,0,0.7,0,1.71,2.28,3.1,1.55,3.77,1.37,0.66,1.79,0,4.84,1.78,4.17,1.98,1.16,1.76,0,0,0.77,0,1.03,0,0,0,0,1.54,0,2.08,0,0,0,0,1.77,0
0.78,0,3.9,3.03,1.57,7.47,6.41,0,4.1,2.3,3.52,4.08,0.68,0,1.72,1.78,1.79,0.52,0,1.68,0,1.5,1.78,4.04,4.85,0,0.51,1.78,0,2.97,0,5.38,0,2.93,0.48,6.78,0.77,3.5
-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,3.29,0,0,1.63,0,0,0,0,1.66,0,0,0,0,1.67,0,0,0,0,0,0,0,3.48,0,0,0,0,0.5,0.66,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.7,0.46,0,0,0,0.55,0,0,0,0,0,0,0.51,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,6.56
1.25,0,0,1.78,0,0,0,0,0,0,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0.47,0,0,0,0,0,0
6.71,0,3.75,3.02,0,1.78,4.68,0,6.04,2.08,0,0,0,0,0.75,0,1.54,3.54,3.48,13.71,0.62,1.49,3.32,3.2,0,0,3.58,1.78,0,0,0,2.26,0,1.18,1.49,0.57,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.66,0,0,3.46,0.51,3.56,0,0,1.72,0,5.06,3.21,9.49,0,0,1.78,0,0.78,0,3.88,0,1.67,3.31,4.04,9.61,0,1.04,8.25,2.57,0,0,7.38,0,12.89,3.65,2.69,2.76,10.23
0,0,0,0,0,0.77,3.92,0,0,0,0,0,0,0,3.99,1.6,0,1.82,1.36,0.75,1.73,1.6,0,0,0,0,0,0,0.76,0,0,0,0,1.31,0,0,0,0
7.39,2.23,0.65,1.36,3.91,5.6,7.72,6.18,11.9,4.4,9.12,14.33,6.21,6.97,15.78,11.31,21.36,16.52,5.33,7.36,2.24,7.25,11.7,6.43,20.85,0,3.53,8.63,15.34,11.63,3,28.55,4.87,10.22,14.01,17.71,13.8,15.24
15.03,2.06,4.39,5.76,4.82,6.33,9.64,1.17,6.94,0.68,4.45,5.2,8.34,2.28,5.08,2.61,8.52,3.31,2.21,4.53,3.19,0.78,6.24,1.33,10.5,0,0,3.79,1.32,2.73,2.22,5.16,0,1.6,0.5,9.46,1.78,1.76
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1,1.53,1.65,2.66,5.12,0,0.76,0.77,2.85,0.01,3.47,0.75,0,1.24,2.33,0,4.46,2.54,2.86,0.77,0,0.76,0.74,0.61,2.79,0,0,0.76,-0.53,0.58,0,0.77,0,4.75,4.78,0.99,0,0
0,0,0,1.5,0,0,1.78,0,0,0,2.96,0,0,1.5,0,0,0,0,0.62,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0.46,0,0
4.76,0,5.99,2.64,2.43,2.54,8.48,0,3.38,0,3.43,2.32,2.54,4.94,4.62,2.48,9.63,18.6,4.31,3.6,2.67,7.99,19.48,6.3,18.74,1,5.46,7.67,-0.58,2.4,0,3,1.46,2.45,2.79,5.58,0.66,3.34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,1.77,0.55,0,0,0,0,0,0,0,0,0,0,1.67,0,0.77,0,0,0,3.33
21.86,1.62,18.45,22.48,17.12,20.16,26.14,11.71,22.43,9.5,18.71,11.06,12.32,6.38,14.73,4.67,7.54,6.49,10.21,7.6,2.68,16.19,12.87,8.5,17.47,3.29,7.49,19.2,11.37,10.84,1.74,22.43,4.28,13.68,25.73,10.78,14.04,23.21
3.24,0,0,0,0,1.63,2.36,1.71,0,1.78,0,0,0,0.72,1.76,0,1.79,1.75,0,0,0,1.6,10.06,3.5,5.67,0,0,1.57,0,0,0,0,0,0,1.57,0,0,0
0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.99,0,0,1.71,0.69,4.56,1.45,0.78,0,3.52,0,1.73,0,0.61,0.68,0.71,0,0.64,0.53,0,0,0,3.97,0,0,0,0,0,0,0,0,0,0,0.73,0,0,2.32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.63,0,1.73,1.69,0.78,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93,0,0,0,0.73,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.17,0,1.74,0.78,5.78,3.17,1.96,2.24,1.71,0,1.66,0,0,0,0,0,0,0,4.19,3.46,0,1.49,0.74,0,0,0,0,0,3.55,1.52,0,0,0.64,0,0,0,5.29,0.75
0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.56,0,0.76,0,0,0.51,0,0,0,0,0,0,0,0,0,0
3.38,0,0,1.12,0,0.72,0,0,0,1.75,0.74,0,0,0,0,0,3.32,0,0,3.48,0,0.35,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,4.94,0.72
1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.59,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0.59,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1.55,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,-0.48,0,1.51,1.74,0,0.73,0,0,5.29,0,1.76,0,2.82,0,0,0,0,0,0
2.38,0,1.72,0,0,7.09,0,0,0,0,0,0,0,0,0,6.63,0,0,1.74,0,0,0,0,0,0,0,0,5.02,2.04,0,0,3.47,0,0,0,0,0,1.49
0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.92,0,1.26,3.92,2.3,3.38,3.56,-0.28,0.44,2.47,2.14,0,1.79,0,0,-0.5,0,0,0.59,0.61,0.21,2.28,3.27,0,1.11,0,0,0.56,1.55,1.51,0,1.66,0.59,0,0,0,0,1.67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0,0,1.44,0,0,0,0,0,0,0,0,0.58,0
0,0,0,0,0,0,0,0,0,0,0,1.46,0,0,0,8.62,0,0,0,0,0,1.78,0,3.18,0,0,0,-0.16,0,0,0,1.6,0,0,0,0,0,0
0,0,0,0,0.49,0,0,0,0,0.71,0.59,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0.75,0.86,0,0.63,0,0,0,0,0,0,0.53,0
2.64,0,4.86,1.57,3.18,0,0,3.21,0,4.67,7.12,0,1.03,0,3.49,0,0,4.07,11.26,5.82,0.74,0,0,3.56,0,0,0.74,2.29,0,0,0,1.47,0,0,0,0,0,0
6.3,0,0,0,0,0,0,0,3.4,19.3,12.55,1.6,15.45,5.63,3.91,4.41,2.36,5.49,22.95,14.76,1.38,2.89,0,1.78,1.39,0.71,0.63,1.96,0.73,0,0,3.57,0,5.81,0.96,0,0,0
6.42,0,0.62,3.51,3.21,7.58,3.02,0.77,0,0.78,0,-0.64,0,0.72,0,1.17,0,14.57,17.33,14.33,15.36,17.39,12.95,18.19,10.86,2.62,17.19,8.01,19,5.05,1.41,14.18,0,6.93,14.82,4.26,8.79,8.06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36,0,0,0,0,0,0,0,0,0,3.4
1.75,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.49,0,0,0,2.2,0,0,0.67,3.47,0,0.47,4.05,0,0,0,10.3,5.31,7.4,12.63,9.32,10.44,13.25,24.85,19.51,5.68,3.24,9.95,7.99,6.04,5.15,0,7.69,0,7.52,7.71,1.48,7.53,4.93
2.72,0,1.08,1.97,6.04,16.94,3.52,1.32,7.43,1.78,2.95,0.81,3.32,0,0,4.66,0,1.48,9.09,2.87,7.51,1.12,1.13,3.28,1.25,0,0,1.72,9.28,3.73,0.69,3.19,0,13.95,1.77,0,10.26,0.73
1.71,0,5.01,0,0,3.65,0.6,0,0,0.51,-0.45,5,0,0,0,0,0,0,0,1.78,3.42,2.45,0,1.85,0,0,4.98,-0.34,1.15,3.62,2.36,0,3.07,0,1.68,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.56,0,0,0,1.51,0,0,0,0,0,0,0,1.77,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0,0.6,0.6,0,0.6,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0.76,0.77,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.52,0,0,0,0.51,1.5,0.49,0,0,0,1.58,1.61,0,0,0,1.79,0,3.47,0.46,1.49,0,1.73,0,0,0,0,0.38
-1,0,-0.43,-1,-0.41,-1,2.5,-1,-1,-1,0.78,1.48,1.59,0,-1,-1,2.15,-1,-1,-1,-1,-1,-1,-1,-1,0,4.96,-1,0.58,-1,-1,-1,0.19,-1,-1,-1,-1,-1
0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,1.47,2.06,0,0,0,0,0.7,0.78,0,0,0,0,0,0,0,0,0
0,0,1.6,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0.48,1.61,0,0,0,0,2.17,3.53,0,0,1.59,1.78,1.54,0,1.24,0,0.63,0,0.49,0,0,0
0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,-0.41,1.5,1.78,0,0,0,0.76,0.57,0,0.73,0,0,0,0,0,0,0,1.49,0,0,0,0,0
-1,0,-1,-1,-0.4,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1.27,-1,-1,-1,0,-1,-1,0.48,-1,-1,-1,0.76,-1,-1,0.53,-1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,5.32,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,2.17,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0.73,0,3.51,0,0.77,0,0,0,0,0,0,0
0,0,0,0,-0.28,0,0,0,0.6,0.49,0,0,0,0,0,0,0,0,0,0,0,0.13,-0.63,0.98,0.75,0,0,0,1.51,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,1.77,5.13,0,1.64,0,0,0.57,0,0,0,0,0
4.3,0,0.7,2.82,0.7,0.67,7.66,11.74,3.54,6.63,6.34,4.97,2.35,0,0.78,1.66,0,1.77,1.74,5.13,4.84,1.58,4.86,2.13,0.36,0,0,0,-0.93,0,0.74,1.26,0,4.63,4.66,2.93,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0
1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,2.29,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2.76,0,0,0,0,0,1.5,0,2.36,0,0,0,0,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,3.15,0,0,1.54,0,1.77,6.91,0,0,4.87,1.61,2.51,2.93,2.97,0,1.28,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.68,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,0,0,1.73,0.52,1.18,0.72,0,0,0,0,1.72,6.53,3.18,0,6.66,0,6.56,0,1.63,0.57,0,2.51,0,1.78,0,11.21,4,1.48,4.01,8.38,3.54,8.06,1.24,0.75,5.99,0.67,3.21
0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0.69,0,0,0,2.52,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,1.79,3.99,1.59,6.3,4.62,0,1.31,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.62,0,0,0,1.78,0,0,2.22,0,0,0,0,0,0,0,0,1.76,0,0,-0.47,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,1.47,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,1.58,0,1.47
1.54,0,0,0,4.33,0,-0.49,0.76,3.58,1.45,0.57,0,0,0,0,2.46,-0.42,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0,0,1.77,0,3.49,4.81,0,1.79,0,0,0,0,0,0.5,3.42,0.47,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0
0,0,0,0,0,-0.53,0,0.56,3.15,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.48,0.69,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,0
0.76,0,0.76,0.72,0,0.72,0.66,0.72,0,0,0,0,3.56,0,0,0,0,6.97,6.9,0.64,0,1.97,1.44,2.41,0,4.81,0,0.7,0,0,0,0.65,0,3.37,6.3,10.84,3.58,19.31
0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0.78,0,0,0,0.78,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.08,0,0,0,0.71,0,0,0,0,0,1.47,1.66,0,0,0,1.75,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,3.54,0,0,0,0,0,0.78
0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.19,0,8.64,3.48,3.3,6.82,10.61,6.59,11.59,6.06,4.7,3.38,5.73,1.75,5.64,5.94,9.5,21.46,18.95,18.29,12.39,22.86,18.7,22.03,6.94,2.35,25.04,9.36,19.55,4.34,0,9.43,6.92,8.23,14.66,12.96,4.61,9.95
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0.65,0,0,8.23,0.76,0,0.63,1.53,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,1.74,1.52
-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0.63,0.44,-1,-0.31,0,-1,-1,-0.23,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,1.61,0,0,0.64,3.91,5.24,0.53,1.79,1.63
